ID,Passenger_ID,Route ID,Class
9035,731,62,Economy
9036,1096,1245,Economy
9037,1011,725,First
9038,1060,351,First
9039,1799,677,Economy
9040,1821,27,Economy
9041,1948,448,Economy
9042,361,27,Economy
9043,1162,1579,First
9044,1385,561,Economy
9045,1365,284,Economy
9046,1574,257,Economy
9047,1775,1154,Economy
9048,849,909,Business
9049,867,894,Economy
9050,1686,141,Economy
9051,1090,1837,Business
9052,1755,1644,Economy
9053,1257,331,Economy
9054,415,1867,Economy
9055,1651,421,Economy
9056,262,1888,Economy
9057,122,1051,Economy
9058,1431,1932,Economy
9059,99,911,Economy
9060,1425,1820,Economy
9061,213,221,Economy
9062,554,51,Economy
9063,711,1466,Economy
9064,997,1612,Economy
9065,1251,45,Economy
9066,1443,49,First
9067,1896,632,Economy
9068,838,1755,Economy
9069,450,1816,Economy
9070,1464,100,Economy
9071,802,208,Economy
9072,1870,227,Economy
9073,1984,312,Economy
9074,717,57,Economy
9075,73,431,Economy
9076,204,175,Economy
9077,157,250,Business
9078,1330,278,First
9079,1505,1540,Business
9080,1157,1210,Economy
9081,1671,978,Business
9082,1744,86,Economy
9083,1211,718,Economy
9084,745,552,Economy
9085,749,1400,Economy
9086,57,643,Economy
9087,1096,1202,Economy
9088,321,1457,Economy
9089,926,1281,Economy
9090,259,1872,Economy
9091,1363,1140,Economy
9092,576,1007,Economy
9093,1334,1121,Economy
9094,1140,916,First
9095,364,423,Economy
9096,1598,1603,Economy
9097,1304,820,Business
9098,515,1775,First
9099,1,10,Economy
9100,1182,923,Economy
9101,624,1377,Business
9102,1525,36,Economy
9103,1,1541,First
9104,312,3,Economy
9105,507,261,Economy
9106,285,1205,Economy
9107,1545,1612,Economy
9108,406,22,Economy
9109,769,1427,Economy
9110,118,1386,Economy
9111,759,16,Economy
9112,300,370,Economy
9113,1368,1068,Economy
9114,785,1725,Economy
9115,759,112,Economy
9116,1719,181,Business
9117,1999,1103,Economy
9118,720,1440,Economy
9119,1370,1510,Economy
9120,1485,220,Economy
9121,24,1280,Economy
9122,471,232,Economy
9123,530,1631,Economy
9124,362,1043,Business
9125,670,1751,Economy
9126,1915,1071,Economy
9127,675,991,Economy
9128,1283,1252,Economy
9129,1678,1906,Business
9130,1383,395,Economy
9131,307,685,Business
9132,1626,274,Economy
9133,1335,582,Economy
9134,1129,502,Economy
9135,1741,1543,Economy
9136,1612,348,Economy
9137,1648,838,Economy
9138,560,950,Economy
9139,1152,352,Economy
9140,544,1108,Economy
9141,1162,287,Economy
9142,624,1243,First
9143,102,589,Economy
9144,184,1755,Economy
9145,1307,1251,Economy
9146,1765,748,Economy
9147,389,1188,Economy
9148,1568,1424,First
9149,298,1700,Economy
9150,1251,1953,First
9151,1627,141,Economy
9152,1972,1279,Economy
9153,171,318,Economy
9154,960,1754,Economy
9155,1842,1252,Business
9156,181,147,Economy
9157,921,415,First
9158,996,936,Economy
9159,1647,602,Business
9160,974,1362,Economy
9161,178,1462,Economy
9162,1557,1365,Economy
9163,179,759,Economy
9164,1472,1232,Economy
9165,514,1046,Economy
9166,1804,1570,Economy
9167,291,1130,First
9168,551,423,Economy
9169,160,665,Business
9170,542,1945,Economy
9171,1268,863,Economy
9172,1151,1657,Economy
9173,1538,1650,Economy
9174,1484,1266,Business
9175,850,1071,Economy
9176,348,15,Economy
9177,1237,1962,Economy
9178,585,1947,Economy
9179,436,1891,Economy
9180,1617,420,First
9181,1853,905,First
9182,1526,917,Economy
9183,388,1922,Economy
9184,97,1944,First
9185,1213,1081,Economy
9186,1159,248,Economy
9187,1143,156,Economy
9188,1777,1903,Business
9189,972,647,First
9190,1908,92,Economy
9191,410,232,Economy
9192,50,556,Economy
9193,110,30,Economy
9194,1529,1154,Business
9195,1847,163,Business
9196,1516,439,Economy
9197,1947,1329,Economy
9198,1448,114,Economy
9199,1588,1495,First
9200,1674,1670,Economy
9201,1113,1814,Economy
9202,1996,104,Economy
9203,1697,113,Economy
9204,1289,1228,Economy
9205,332,373,Economy
9206,1389,239,Economy
9207,1322,1127,Economy
9208,1377,1323,Business
9209,1161,853,Economy
9210,1396,1078,Economy
9211,1607,423,Economy
9212,1298,920,Economy
9213,829,1739,Economy
9214,1863,1403,Economy
9215,294,1102,Economy
9216,1214,213,Economy
9217,1932,318,Business
9218,176,1951,Economy
9219,1721,63,Economy
9220,430,853,Economy
9221,1366,1024,Economy
9222,992,157,Economy
9223,932,1449,Economy
9224,80,494,Economy
9225,1850,608,Economy
9226,855,656,Business
9227,214,137,Economy
9228,1059,1862,Business
9229,1504,1881,First
9230,1346,1073,Business
9231,958,679,Economy
9232,999,1063,Economy
9233,1076,467,Economy
9234,777,595,Economy
9235,932,1184,Economy
9236,660,987,Economy
9237,545,1420,Business
9238,1073,1114,Economy
9239,1057,311,Economy
9240,944,160,Economy
9241,997,398,Economy
9242,1741,880,Economy
9243,1548,1865,Economy
9244,1419,908,Economy
9245,285,153,Economy
9246,1213,493,Economy
9247,1565,744,Economy
9248,192,314,Economy
9249,286,408,Economy
9250,1081,913,Economy
9251,1672,824,Economy
9252,820,631,Economy
9253,1952,1266,Economy
9254,1306,1100,Business
9255,1566,477,Economy
9256,414,1504,Economy
9257,1062,1527,Economy
9258,1653,454,Economy
9259,216,752,Economy
9260,687,1922,Economy
9261,1327,496,Economy
9262,1347,1838,Economy
9263,895,1552,Economy
9264,1164,340,Business
9265,746,1210,Business
9266,630,1242,Economy
9267,1787,1112,Economy
9268,972,90,Economy
9269,1317,1950,Economy
9270,71,1470,Economy
9271,372,1442,Economy
9272,125,1735,Economy
9273,430,1098,First
9274,967,1192,Economy
9275,1387,1598,Business
9276,766,131,Economy
9277,960,754,Economy
9278,1940,1031,Business
9279,1377,14,Economy
9280,795,381,Economy
9281,398,648,First
9282,1012,1718,Economy
9283,1810,1400,Economy
9284,1821,999,Economy
9285,646,541,Economy
9286,1970,1267,Economy
9287,207,1393,Economy
9288,1947,1765,Economy
9289,799,1743,Economy
9290,283,91,Business
9291,135,1965,Business
9292,1884,1324,Economy
9293,633,1470,Economy
9294,1856,517,Economy
9295,414,857,Economy
9296,955,341,Economy
9297,690,1575,Economy
9298,1335,1012,Business
9299,1876,304,Economy
9300,621,314,Economy
9301,519,1014,Economy
9302,516,1603,Economy
9303,723,211,Economy
9304,491,820,Economy
9305,1906,300,Economy
9306,1423,68,Economy
9307,1956,1405,Economy
9308,1606,112,Business
9309,1416,828,Economy
9310,1547,1463,Economy
9311,106,310,Economy
9312,1432,182,Economy
9313,1828,1039,Economy
9314,217,359,Economy
9315,1391,529,Economy
9316,1978,1535,Economy
9317,1161,640,Economy
9318,675,248,Economy
9319,1174,1753,Economy
9320,267,1538,Economy
9321,165,772,Economy
9322,1566,1443,Economy
9323,985,506,Economy
9324,458,1477,Business
9325,779,1348,Business
9326,1403,306,Economy
9327,156,1559,Economy
9328,560,1421,Economy
9329,1057,1484,Economy
9330,398,725,Economy
9331,258,244,Business
9332,1050,847,Economy
9333,206,418,Economy
9334,1082,386,Economy
9335,767,1129,Economy
9336,1508,888,Economy
9337,542,701,Economy
9338,436,93,Economy
9339,706,162,Economy
9340,1511,687,Economy
9341,87,1956,Economy
9342,1203,1374,Economy
9343,1599,798,Economy
9344,148,1830,Economy
9345,1165,387,Business
9346,164,1118,Economy
9347,567,675,Economy
9348,725,1349,Economy
9349,1206,1555,First
9350,184,338,Economy
9351,774,948,Economy
9352,227,972,Economy
9353,369,235,Economy
9354,1141,586,Business
9355,1412,1929,Economy
9356,1394,1640,Economy
9357,566,1007,Economy
9358,146,1005,Economy
9359,880,1769,Economy
9360,1373,765,Economy
9361,981,1610,Economy
9362,12,795,Economy
9363,102,186,Business
9364,1926,399,Economy
9365,1884,984,Economy
9366,1825,1577,First
9367,272,654,Economy
9368,1517,845,First
9369,463,1706,Economy
9370,1284,361,Economy
9371,853,155,Economy
9372,1435,966,Economy
9373,580,207,Business
9374,1463,325,Economy
9375,503,1950,Economy
9376,723,54,Economy
9377,1144,1048,Economy
9378,77,89,Economy
9379,404,383,Business
9380,816,1637,First
9381,98,1039,Business
9382,1450,336,Economy
9383,538,1398,Economy
9384,1685,1517,Economy
9385,894,51,Economy
9386,598,47,Economy
9387,1784,969,Economy
9388,811,1948,Economy
9389,1280,17,Economy
9390,1805,1032,Business
9391,392,1921,Economy
9392,1877,1898,First
9393,1373,1155,Economy
9394,309,767,Economy
9395,1658,1542,Economy
9396,1590,736,Business
9397,1504,658,Economy
9398,922,1990,Economy
9399,1332,1565,Economy
9400,476,27,Economy
9401,1493,1595,First
9402,623,740,Economy
9403,1205,1401,Business
9404,1587,1737,First
9405,408,1610,Economy
9406,1893,1048,Economy
9407,127,801,Business
9408,76,1371,Economy
9409,685,1529,Economy
9410,48,353,Economy
9411,776,1938,Economy
9412,673,75,Economy
9413,663,1629,Business
9414,1998,1212,Economy
9415,417,874,Economy
9416,379,259,Economy
9417,1014,830,Economy
9418,650,1680,Economy
9419,1173,972,First
9420,611,898,Economy
9421,394,705,Economy
9422,969,1852,Economy
9423,683,1792,Economy
9424,702,1351,Economy
9425,963,1231,Economy
9426,1460,1140,Business
9427,628,1484,Economy
9428,902,751,Economy
9429,1171,1515,Economy
9430,1838,1254,Business
9431,1641,1608,Economy
9432,1879,23,Economy
9433,384,1416,Economy
9434,57,1678,Economy
9435,359,1880,Economy
9436,1612,1740,First
9437,1561,202,Economy
9438,769,1947,Economy
9439,1730,247,Economy
9440,141,1819,Economy
9441,747,227,Economy
9442,1132,739,Economy
9443,543,1764,Economy
9444,195,196,Economy
9445,1866,278,Economy
9446,226,1035,Economy
9447,570,309,Economy
9448,219,354,Economy
9449,1560,741,Economy
9450,997,483,Business
9451,130,473,Business
9452,1235,1832,Economy
9453,327,1024,First
9454,580,230,Economy
9455,273,953,First
9456,1639,660,Economy
9457,1195,742,Economy
9458,1389,379,Economy
9459,1986,519,Economy
9460,540,1928,Economy
9461,800,729,Economy
9462,1724,688,Economy
9463,414,1359,Economy
9464,407,236,Economy
9465,632,1356,Economy
9466,937,377,First
9467,227,525,Economy
9468,1162,275,Economy
9469,278,100,Economy
9470,337,807,Economy
9471,702,235,Economy
9472,1121,1302,Business
9473,920,891,Economy
9474,141,38,Economy
9475,1702,1206,Economy
9476,878,883,Economy
9477,1232,815,Economy
9478,1700,720,Economy
9479,1841,1605,Business
9480,124,1629,Economy
9481,1789,883,Economy
9482,805,1688,Business
9483,41,431,Economy
9484,1158,743,Economy
9485,843,412,Economy
9486,1853,1967,Economy
9487,1819,1968,Economy
9488,958,274,Economy
9489,715,1182,Economy
9490,1814,1948,Economy
9491,925,1778,Business
9492,1646,185,Economy
9493,1347,589,Economy
9494,304,150,Economy
9495,119,1265,Economy
9496,768,1188,Economy
9497,1372,1617,Economy
9498,1463,1304,Economy
9499,123,343,First
9500,670,297,Economy
9501,126,1408,Economy
9502,245,1701,Economy
9503,96,428,Economy
9504,1498,483,Economy
9505,1085,650,Business
9506,1337,56,Economy
9507,418,1324,Economy
9508,1600,1458,Economy
9509,1244,82,Economy
9510,647,204,Business
9511,492,1284,First
9512,1495,658,Economy
9513,1879,1906,First
9514,1121,895,Business
9515,979,913,Economy
9516,876,973,First
9517,35,85,Business
9518,99,1230,Economy
9519,378,567,Business
9520,432,779,Economy
9521,1386,536,Business
9522,618,313,Economy
9523,174,1734,Business
9524,1035,1450,Economy
9525,996,704,Economy
9526,336,1462,Economy
9527,1771,188,Economy
9528,1560,715,Economy
9529,1620,394,First
9530,897,1563,Economy
9531,960,1037,Economy
9532,1976,1368,Economy
9533,153,1952,Economy
9534,1388,1909,Economy
9535,813,615,Business
9536,982,932,Business
9537,1203,1712,Economy
9538,1152,20,Economy
9539,1008,366,Economy
9540,1629,175,Economy
9541,1913,305,Business
9542,1342,1574,Economy
9543,1104,616,Economy
9544,1148,785,Business
9545,802,11,Economy
9546,231,1333,Economy
9547,2,272,Economy
9548,1195,1575,Economy
9549,1002,1019,Economy
9550,105,1878,Economy
9551,1383,847,Economy
9552,514,1831,Business
9553,38,200,Economy
9554,642,677,First
9555,1349,894,Business
9556,205,1007,Business
9557,360,1943,Economy
9558,610,1395,Economy
9559,511,235,First
9560,346,1609,First
9561,1488,1441,Economy
9562,1711,82,Economy
9563,637,25,Economy
9564,97,946,Economy
9565,593,1170,Economy
9566,1356,1032,Economy
9567,294,638,Economy
9568,1757,1969,Economy
9569,822,1431,First
9570,799,423,Economy
9571,1786,1919,Economy
9572,98,802,Economy
9573,988,529,Economy
9574,841,1585,First
9575,856,1091,Economy
9576,818,239,Economy
9577,1564,1723,Economy
9578,525,1987,Economy
9579,113,474,Economy
9580,112,1051,Economy
9581,1200,1167,Economy
9582,1661,604,Economy
9583,1521,1988,Economy
9584,1698,1736,Economy
9585,1157,1365,Economy
9586,790,691,Economy
9587,571,1822,Economy
9588,717,1288,Economy
9589,1330,1825,Economy
9590,1310,925,Economy
9591,1072,952,Economy
9592,1457,1484,Economy
9593,1076,971,Economy
9594,1491,1659,Economy
9595,1262,1950,Economy
9596,1106,1937,Economy
9597,1159,1682,First
9598,145,689,Economy
9599,817,1979,Economy
9600,597,1402,Economy
9601,1925,1032,Economy
9602,489,1164,Economy
9603,496,1770,Economy
9604,1529,1595,Economy
9605,1415,191,Business
9606,1358,1795,Economy
9607,1439,1685,Economy
9608,1541,1146,Economy
9609,74,8,Economy
9610,1539,1410,First
9611,387,1097,Business
9612,407,116,First
9613,1699,1916,Economy
9614,1169,1166,Economy
9615,515,1358,Business
9616,333,212,Economy
9617,1920,1126,Economy
9618,714,1693,Business
9619,1108,813,Business
9620,1399,1316,Economy
9621,422,1176,Economy
9622,414,1780,Economy
9623,904,529,First
9624,1505,390,Business
9625,1857,162,Economy
9626,1491,717,Economy
9627,1167,187,Economy
9628,1835,650,Economy
9629,1453,1057,Economy
9630,1735,1341,Business
9631,16,679,Economy
9632,815,1823,Economy
9633,504,1402,First
9634,935,347,Economy
9635,1919,1729,Economy
9636,663,411,Economy
9637,883,1987,Business
9638,626,1404,Economy
9639,1982,780,Economy
9640,1221,1968,Economy
9641,1297,294,First
9642,180,1539,Economy
9643,1469,894,Economy
9644,1062,699,Economy
9645,1019,125,Economy
9646,1476,213,Economy
9647,937,1248,Economy
9648,1433,849,Economy
9649,1447,1712,Economy
9650,1531,869,Economy
9651,1443,1701,Business
9652,1141,1217,Economy
9653,1077,1864,Economy
9654,1208,1471,Economy
9655,1414,1088,Economy
9656,936,980,Economy
9657,1923,894,Economy
9658,1479,1699,Economy
9659,1643,1452,Economy
9660,1108,1259,Business
9661,1377,1154,Economy
9662,243,1017,Economy
9663,294,1830,Business
9664,534,704,Economy
9665,1431,499,Economy
9666,1473,105,Economy
9667,32,1626,Economy
9668,1647,172,Economy
9669,1091,728,Economy
9670,223,243,Economy
9671,1357,291,Business
9672,1973,382,Business
9673,966,977,Economy
9674,793,306,Economy
9675,1253,1913,First
9676,709,1494,Economy
9677,1638,1156,Economy
9678,1647,813,Economy
9679,1353,1010,Business
9680,1748,124,Business
9681,1913,1973,Economy
9682,591,342,Economy
9683,1057,1387,First
9684,1287,1287,Economy
9685,987,1697,Economy
9686,1149,1539,Economy
9687,947,1931,Economy
9688,780,1641,Business
9689,49,1539,Economy
9690,541,1458,Economy
9691,1965,387,Economy
9692,178,1163,Economy
9693,1767,1391,Economy
9694,140,790,Business
9695,1460,380,Economy
9696,420,769,Economy
9697,1305,1663,Economy
9698,1979,114,First
9699,1755,366,Economy
9700,420,269,Economy
9701,457,932,Economy
9702,1569,1672,Economy
9703,1101,414,First
9704,557,1975,Business
9705,1717,1373,First
9706,1676,1010,Economy
9707,1147,827,Economy
9708,1964,12,Business
9709,258,1489,Economy
9710,1424,1251,First
9711,1291,1165,Economy
9712,1773,1412,Economy
9713,101,1595,Economy
9714,1995,512,First
9715,1893,1082,First
9716,509,17,Business
9717,1679,1773,Economy
9718,908,215,Economy
9719,685,1406,Business
9720,176,383,Business
9721,1050,286,Business
9722,1070,370,Economy
9723,918,1082,Economy
9724,1877,1264,Economy
9725,439,1153,Economy
9726,764,1542,Economy
9727,1722,1690,Business
9728,1029,1946,Economy
9729,838,1137,Economy
9730,81,838,First
9731,256,1426,Economy
9732,471,1702,Economy
9733,993,1215,Economy
9734,973,822,Economy
9735,530,574,Business
9736,918,386,Economy
9737,1891,1351,Business
9738,1811,1177,Economy
9739,402,637,Economy
9740,512,664,Economy
9741,683,606,First
9742,1431,551,Economy
9743,151,621,Economy
9744,1228,1090,Economy
9745,283,1969,Economy
9746,1664,1496,Economy
9747,371,629,Business
9748,670,1178,Economy
9749,771,1717,Economy
9750,388,548,Economy
9751,1476,1816,Economy
9752,1188,1999,Economy
9753,515,1810,Economy
9754,842,1654,Economy
9755,1765,44,Economy
9756,1506,743,Economy
9757,99,1828,Economy
9758,1272,1652,Economy
9759,466,1360,Economy
9760,925,504,Economy
9761,859,1494,Economy
9762,1336,272,Economy
9763,1137,1265,Economy
9764,1025,886,Economy
9765,911,1624,Economy
9766,407,1467,Business
9767,1457,85,Economy
9768,231,181,Economy
9769,5,414,Economy
9770,920,19,Economy
9771,1550,122,Economy
9772,823,1970,Economy
9773,146,173,Economy
9774,283,1157,Economy
9775,1272,1554,Business
9776,277,331,First
9777,194,1208,Economy
9778,280,879,Economy
9779,1088,1648,Economy
9780,330,728,Economy
9781,164,239,Economy
9782,123,1561,Economy
9783,1886,1091,Economy
9784,1551,1464,Business
9785,1205,1062,Economy
9786,1861,764,Economy
9787,356,1108,Economy
9788,463,385,First
9789,385,112,Business
9790,1451,419,Economy
9791,956,704,Economy
9792,1096,597,Economy
9793,181,687,First
9794,652,17,First
9795,1859,1187,Business
9796,373,1155,Economy
9797,587,1429,Economy
9798,972,126,Business
9799,1326,685,Economy
9800,1750,1646,Economy
9801,780,45,Economy
9802,472,206,Economy
9803,1787,353,First
9804,954,1643,Economy
9805,414,532,Economy
9806,532,1200,Economy
9807,1635,1754,Economy
9808,1331,1544,Economy
9809,1688,334,Economy
9810,1644,132,Economy
9811,627,1739,Economy
9812,1402,978,Economy
